draw_date,draw_time,actual_pick3,actual_fireball,regime,struct_weight,top4,hits_in_top4,any_hit,hit_2plus
2019-04-18,EVENING,166,9,1,0.05,0358,0,0,0
2019-04-19,MIDDAY,184,5,0,0.02,0158,3,1,1
2019-04-19,EVENING,744,2,1,0.05,0158,0,0,0
2019-04-20,MIDDAY,297,1,1,0.05,0158,1,1,0
2019-04-20,EVENING,759,3,2,0.09,0258,1,1,0
2019-04-21,MIDDAY,187,7,2,0.09,0589,1,1,0
2019-04-21,EVENING,382,6,1,0.05,1789,1,1,0
2019-04-22,MIDDAY,631,6,1,0.05,5789,0,0,0
2019-04-22,EVENING,058,6,2,0.09,1578,2,1,1
2019-04-23,MIDDAY,133,4,1,0.05,1578,1,1,0
2019-04-23,EVENING,626,2,0,0.02,1358,0,0,0
2019-04-24,MIDDAY,361,8,0,0.02,1568,3,1,1
2019-04-24,EVENING,817,4,1,0.05,1368,2,1,1
2019-04-25,MIDDAY,600,8,2,0.09,1368,2,1,1
2019-04-25,EVENING,432,1,1,0.05,1368,2,1,1
2019-04-26,MIDDAY,665,0,0,0.02,1368,1,1,0
2019-04-26,EVENING,384,3,0,0.02,1368,2,1,1
2019-04-27,MIDDAY,491,1,0,0.02,1368,1,1,0
2019-04-27,EVENING,897,8,1,0.05,1368,1,1,0
2019-04-28,MIDDAY,044,4,1,0.05,1368,0,0,0
2019-04-28,EVENING,659,7,0,0.02,1468,1,1,0
2019-04-29,MIDDAY,897,2,0,0.02,1468,1,1,0
2019-04-29,EVENING,531,6,2,0.09,1478,1,1,0
2019-04-30,MIDDAY,126,4,0,0.02,1468,3,1,1
2019-04-30,EVENING,388,9,2,0.09,1468,1,1,0
2019-05-01,MIDDAY,509,5,0,0.02,1689,1,1,0
2019-05-01,EVENING,839,2,1,0.05,1689,2,1,1
2019-05-02,MIDDAY,976,9,1,0.05,3689,2,1,1
2019-05-02,EVENING,819,3,1,0.05,3689,3,1,1
2019-05-03,MIDDAY,439,4,1,0.05,3689,2,1,1
2019-05-03,EVENING,774,0,2,0.09,3689,0,0,0
2019-05-04,MIDDAY,741,2,1,0.05,3689,0,0,0
2019-05-04,EVENING,927,3,2,0.09,1389,2,1,1
2019-05-05,MIDDAY,394,0,2,0.09,1389,2,1,1
2019-05-05,EVENING,256,9,2,0.09,3489,1,1,0
2019-05-06,MIDDAY,149,1,1,0.05,3489,2,1,1
2019-05-06,EVENING,408,1,1,0.05,1349,2,1,1
2019-05-07,MIDDAY,981,5,2,0.09,1489,3,1,1
2019-05-07,EVENING,143,2,2,0.09,1489,2,1,1
2019-05-08,MIDDAY,259,8,1,0.05,1349,1,1,0
2019-05-08,EVENING,360,4,1,0.05,1489,1,1,0
2019-05-09,MIDDAY,110,3,0,0.02,1349,2,1,1
2019-05-09,EVENING,209,6,2,0.09,1349,1,1,0
2019-05-10,MIDDAY,399,6,1,0.05,1349,2,1,1
2019-05-10,EVENING,220,3,2,0.09,1349,1,1,0
2019-05-11,MIDDAY,867,6,1,0.05,1239,0,0,0
2019-05-11,EVENING,498,9,0,0.02,1389,2,1,1
2019-05-12,MIDDAY,461,1,1,0.05,3489,1,1,0
2019-05-12,EVENING,737,1,1,0.05,1349,2,1,1
2019-05-13,MIDDAY,080,9,1,0.05,1349,1,1,0
2019-05-13,EVENING,391,5,0,0.02,1349,3,1,1
2019-05-14,MIDDAY,693,1,1,0.05,1349,3,1,1
2019-05-14,EVENING,546,2,3,0.04,1349,1,1,0
2019-05-15,MIDDAY,569,5,1,0.05,1349,1,1,0
2019-05-15,EVENING,480,8,2,0.09,1369,0,0,0
2019-05-16,MIDDAY,493,8,0,0.02,1469,2,1,1
2019-05-16,EVENING,250,2,2,0.09,1349,0,0,0
2019-05-17,MIDDAY,805,3,0,0.02,1349,1,1,0
2019-05-17,EVENING,847,4,2,0.09,3489,2,1,1
2019-05-18,MIDDAY,533,0,1,0.05,3489,1,1,0
2019-05-18,EVENING,920,6,0,0.02,3489,1,1,0
2019-05-19,MIDDAY,138,0,1,0.05,0389,3,1,1
2019-05-19,EVENING,135,1,1,0.05,0389,1,1,0
2019-05-20,MIDDAY,345,6,2,0.09,0389,1,1,0
2019-05-20,EVENING,006,5,2,0.09,0389,1,1,0
2019-05-21,MIDDAY,498,5,2,0.09,0369,1,1,0
2019-05-21,EVENING,682,5,1,0.05,0359,1,1,0
2019-05-22,MIDDAY,400,9,2,0.09,3569,1,1,0
2019-05-22,EVENING,138,4,0,0.02,0359,1,1,0
2019-05-23,MIDDAY,749,5,1,0.05,3589,2,1,1
2019-05-23,EVENING,931,3,1,0.05,3459,2,1,1
2019-05-24,MIDDAY,559,1,1,0.05,3459,2,1,1
2019-05-24,EVENING,467,0,2,0.09,3459,1,1,0
2019-05-25,MIDDAY,899,3,0,0.02,3459,2,1,1
2019-05-25,EVENING,030,2,0,0.02,3459,1,1,0
2019-05-26,MIDDAY,312,1,1,0.05,3459,1,1,0
2019-05-26,EVENING,380,3,2,0.09,3459,1,1,0
2019-05-27,MIDDAY,276,5,1,0.05,0349,0,0,0
2019-05-27,EVENING,487,0,0,0.02,0359,1,1,0
2019-05-28,MIDDAY,995,3,1,0.05,0349,2,1,1
2019-05-28,EVENING,053,1,0,0.02,0359,3,1,1
2019-05-29,MIDDAY,048,6,2,0.09,0359,1,1,0
2019-05-29,EVENING,555,2,1,0.05,0358,1,1,0
2019-05-30,MIDDAY,744,8,0,0.02,0358,1,1,0
2019-05-30,EVENING,135,5,0,0.02,0358,2,1,1
2019-05-31,MIDDAY,271,3,0,0.02,0358,1,1,0
2019-05-31,EVENING,594,9,2,0.09,0358,1,1,0
2019-06-01,MIDDAY,480,0,0,0.02,0345,2,1,1
2019-06-01,EVENING,163,8,1,0.05,0345,1,1,0
2019-06-02,MIDDAY,521,5,1,0.05,3458,1,1,0
2019-06-02,EVENING,411,1,1,0.05,3458,1,1,0
2019-06-03,MIDDAY,784,4,1,0.05,1345,1,1,0
2019-06-03,EVENING,320,1,1,0.05,1345,2,1,1
2019-06-04,MIDDAY,264,2,0,0.02,1348,1,1,0
2019-06-04,EVENING,396,9,1,0.05,1345,1,1,0
2019-06-05,MIDDAY,286,2,1,0.05,1348,1,1,0
2019-06-05,EVENING,089,9,1,0.05,1348,1,1,0
2019-06-06,MIDDAY,318,3,1,0.05,0348,2,1,1
2019-06-06,EVENING,157,8,1,0.05,1348,2,1,1
2019-06-07,MIDDAY,916,2,2,0.09,1358,1,1,0
2019-06-07,EVENING,237,6,1,0.05,1238,2,1,1
2019-06-08,MIDDAY,476,1,2,0.09,1238,1,1,0
2019-06-08,EVENING,720,1,2,0.09,1368,1,1,0
2019-06-09,MIDDAY,019,3,2,0.09,1238,2,1,1
2019-06-09,EVENING,421,3,2,0.09,1238,3,1,1
2019-06-10,MIDDAY,464,7,2,0.09,1238,0,0,0
2019-06-10,EVENING,494,6,1,0.05,1234,1,1,0
2019-06-11,MIDDAY,850,1,2,0.09,1346,1,1,0
2019-06-11,EVENING,166,2,0,0.02,1346,2,1,1
2019-06-12,MIDDAY,762,3,1,0.05,1236,3,1,1
2019-06-12,EVENING,410,5,2,0.09,1236,1,1,0
2019-06-13,MIDDAY,127,9,0,0.02,1346,1,1,0
2019-06-13,EVENING,206,6,1,0.05,1246,2,1,1
2019-06-14,MIDDAY,852,7,1,0.05,1246,1,1,0
2019-06-14,EVENING,798,8,1,0.05,1246,0,0,0
2019-06-15,MIDDAY,581,6,2,0.09,1267,2,1,1
2019-06-15,EVENING,541,5,1,0.05,1268,1,1,0
2019-06-16,MIDDAY,206,2,2,0.09,1267,2,1,1
2019-06-16,EVENING,067,4,0,0.02,1267,2,1,1
2019-06-17,MIDDAY,540,7,2,0.09,1267,1,1,0
2019-06-17,EVENING,027,9,3,0.04,1267,2,1,1
2019-06-18,MIDDAY,718,5,2,0.09,1267,2,1,1
2019-06-18,EVENING,679,3,1,0.05,1267,2,1,1
2019-06-19,MIDDAY,275,8,1,0.05,1267,2,1,1
2019-06-19,EVENING,132,9,1,0.05,1267,2,1,1
2019-06-20,MIDDAY,060,8,1,0.05,1267,1,1,0
2019-06-20,EVENING,936,6,0,0.02,1267,1,1,0
2019-06-21,MIDDAY,521,1,1,0.05,1267,2,1,1
2019-06-21,EVENING,403,2,0,0.02,1267,1,1,0
2019-06-22,MIDDAY,409,9,1,0.05,1267,0,0,0
2019-06-22,EVENING,988,2,2,0.09,1267,1,1,0
2019-06-23,MIDDAY,851,0,1,0.05,1267,1,1,0
2019-06-23,EVENING,564,8,1,0.05,0128,1,1,0
2019-06-24,MIDDAY,902,7,2,0.09,1268,1,1,0
2019-06-24,EVENING,533,0,0,0.02,0127,1,1,0
2019-06-25,MIDDAY,777,1,1,0.05,0125,1,1,0
2019-06-25,EVENING,485,8,0,0.02,0127,0,0,0
2019-06-26,MIDDAY,046,3,0,0.02,0258,1,1,0
2019-06-26,EVENING,702,6,1,0.05,0258,2,1,1
2019-06-27,MIDDAY,401,3,2,0.09,0267,1,1,0
2019-06-27,EVENING,169,1,1,0.05,0267,1,1,0
2019-06-28,MIDDAY,192,5,1,0.05,0126,2,1,1
2019-06-28,EVENING,193,5,2,0.09,0126,1,1,0
2019-06-29,MIDDAY,027,4,3,0.04,0129,2,1,1
2019-06-29,EVENING,310,3,0,0.02,0125,2,1,1
2019-06-30,MIDDAY,444,9,1,0.05,0129,1,1,0
2019-06-30,EVENING,575,6,0,0.02,0129,0,0,0
2019-07-01,MIDDAY,245,2,0,0.02,0129,1,1,0
2019-07-01,EVENING,592,4,1,0.05,0125,2,1,1
2019-07-02,MIDDAY,338,0,3,0.04,0124,1,1,0
2019-07-02,EVENING,787,7,0,0.02,0245,0,0,0
2019-07-03,MIDDAY,726,7,1,0.05,0245,1,1,0
2019-07-03,EVENING,246,4,1,0.05,0245,2,1,1
2019-07-04,MIDDAY,329,1,2,0.09,0245,1,1,0
2019-07-04,EVENING,943,4,1,0.05,0245,1,1,0
2019-07-05,MIDDAY,286,7,2,0.09,2459,1,1,0
2019-07-05,EVENING,288,1,0,0.02,0245,1,1,0
2019-07-06,MIDDAY,855,1,2,0.09,1247,1,1,0
2019-07-06,EVENING,158,1,2,0.09,1247,1,1,0
2019-07-07,MIDDAY,883,3,3,0.04,1245,0,0,0
2019-07-07,EVENING,185,3,1,0.05,1258,3,1,1
2019-07-08,MIDDAY,641,9,2,0.09,1258,1,1,0
2019-07-08,EVENING,341,0,1,0.05,1258,1,1,0
2019-07-09,MIDDAY,073,3,2,0.09,1258,0,0,0
2019-07-09,EVENING,604,5,2,0.09,1238,0,0,0
2019-07-10,MIDDAY,771,2,1,0.05,1245,2,1,1
2019-07-10,EVENING,038,5,0,0.02,1245,1,1,0
2019-07-11,MIDDAY,895,2,0,0.02,1235,2,1,1
2019-07-11,EVENING,919,7,2,0.09,1258,1,1,0
2019-07-12,MIDDAY,717,6,1,0.05,1358,1,1,0
2019-07-12,EVENING,533,6,2,0.09,1258,1,1,0
2019-07-13,MIDDAY,179,8,1,0.05,1358,2,1,1
2019-07-13,EVENING,500,1,0,0.02,1358,2,1,1
2019-07-14,MIDDAY,141,4,1,0.05,1358,1,1,0
2019-07-14,EVENING,624,8,1,0.05,1358,1,1,0
2019-07-15,MIDDAY,832,1,1,0.05,1258,3,1,1
2019-07-15,EVENING,708,1,2,0.09,1258,2,1,1
2019-07-16,MIDDAY,402,4,2,0.09,1258,1,1,0
2019-07-16,EVENING,785,5,1,0.05,0128,1,1,0
2019-07-17,MIDDAY,133,3,0,0.02,1578,1,1,0
2019-07-17,EVENING,902,4,0,0.02,1358,0,0,0
2019-07-18,MIDDAY,282,2,0,0.02,0158,1,1,0
2019-07-18,EVENING,717,9,1,0.05,1258,1,1,0
2019-07-19,MIDDAY,510,9,0,0.02,0128,2,1,1
2019-07-19,EVENING,540,8,2,0.09,0128,2,1,1
2019-07-20,MIDDAY,513,3,2,0.09,0158,2,1,1
2019-07-20,EVENING,183,3,1,0.05,0158,2,1,1
2019-07-21,MIDDAY,469,9,2,0.09,0158,0,0,0
2019-07-21,EVENING,798,1,0,0.02,0158,2,1,1
2019-07-22,MIDDAY,149,7,1,0.05,1589,2,1,1
2019-07-22,EVENING,227,2,3,0.04,0189,0,0,0
2019-07-23,MIDDAY,343,1,1,0.05,1789,1,1,0
2019-07-23,EVENING,280,9,0,0.02,1789,2,1,1
2019-07-24,MIDDAY,456,7,0,0.02,1489,1,1,0
2019-07-24,EVENING,236,5,0,0.02,1478,0,0,0
2019-07-25,MIDDAY,033,4,2,0.09,1478,1,1,0
2019-07-25,EVENING,886,0,1,0.05,1478,1,1,0
2019-07-26,MIDDAY,270,2,1,0.05,1248,1,1,0
2019-07-26,EVENING,358,4,1,0.05,1248,2,1,1
2019-07-27,MIDDAY,729,6,0,0.02,1248,1,1,0
2019-07-27,EVENING,119,1,0,0.02,1278,1,1,0
2019-07-28,MIDDAY,869,2,1,0.05,0148,1,1,0
2019-07-28,EVENING,168,5,1,0.05,1289,2,1,1
2019-07-29,MIDDAY,417,1,2,0.09,1589,1,1,0
2019-07-29,EVENING,504,5,1,0.05,1489,1,1,0
2019-07-30,MIDDAY,531,2,1,0.05,1489,1,1,0
2019-07-30,EVENING,574,2,1,0.05,1458,2,1,1
2019-07-31,MIDDAY,880,3,2,0.09,1457,0,0,0
2019-07-31,EVENING,780,0,0,0.02,1458,1,1,0
2019-08-01,MIDDAY,031,4,2,0.09,1478,2,1,1
2019-08-01,EVENING,051,0,1,0.05,1478,1,1,0
2019-08-02,MIDDAY,479,0,2,0.09,0148,2,1,1
2019-08-02,EVENING,643,6,1,0.05,0147,1,1,0
2019-08-03,MIDDAY,860,3,1,0.05,0147,1,1,0
2019-08-03,EVENING,365,8,2,0.09,0147,0,0,0
2019-08-04,MIDDAY,167,4,3,0.04,0348,1,1,0
2019-08-04,EVENING,854,5,1,0.05,0348,2,1,1
2019-08-05,MIDDAY,831,5,1,0.05,0458,2,1,1
2019-08-05,EVENING,516,7,2,0.09,1458,2,1,1
2019-08-06,MIDDAY,346,7,2,0.09,1458,1,1,0
2019-08-06,EVENING,096,1,2,0.09,1458,1,1,0
2019-08-07,MIDDAY,093,8,1,0.05,1468,1,1,0
2019-08-07,EVENING,906,9,2,0.09,1348,0,0,0
2019-08-08,MIDDAY,164,2,2,0.09,0168,2,1,1
2019-08-08,EVENING,027,8,1,0.05,0146,1,1,0
2019-08-09,MIDDAY,859,1,1,0.05,0168,2,1,1
2019-08-09,EVENING,825,5,1,0.05,0168,1,1,0
2019-08-10,MIDDAY,442,3,2,0.09,0158,0,0,0
2019-08-10,EVENING,767,7,1,0.05,0148,0,0,0
2019-08-11,MIDDAY,776,0,0,0.02,0468,2,1,1
2019-08-11,EVENING,599,7,2,0.09,0168,0,0,0
2019-08-12,MIDDAY,555,4,1,0.05,0678,0,0,0
2019-08-12,EVENING,076,7,1,0.05,0568,2,1,1
2019-08-13,MIDDAY,788,4,0,0.02,0567,1,1,0
2019-08-13,EVENING,536,9,1,0.05,4678,1,1,0
2019-08-14,MIDDAY,747,0,0,0.02,4567,2,1,1
2019-08-14,EVENING,860,1,0,0.02,0467,2,1,1
2019-08-15,MIDDAY,452,4,1,0.05,0467,1,1,0
2019-08-15,EVENING,244,0,0,0.02,4567,1,1,0
2019-08-16,MIDDAY,372,5,2,0.09,0467,1,1,0
2019-08-16,EVENING,272,1,1,0.05,4567,1,1,0
2019-08-17,MIDDAY,641,1,2,0.09,4567,2,1,1
2019-08-17,EVENING,698,9,1,0.05,0467,1,1,0
2019-08-18,MIDDAY,361,9,1,0.05,0467,1,1,0
2019-08-18,EVENING,927,5,2,0.09,0467,1,1,0
2019-08-19,MIDDAY,415,4,1,0.05,0467,1,1,0
2019-08-19,EVENING,489,7,1,0.05,4567,2,1,1
2019-08-20,MIDDAY,481,6,1,0.05,4567,2,1,1
2019-08-20,EVENING,317,6,2,0.09,4567,2,1,1
2019-08-21,MIDDAY,222,7,2,0.09,1467,1,1,0
2019-08-21,EVENING,762,1,1,0.05,1467,3,1,1
2019-08-22,MIDDAY,544,6,2,0.09,1467,2,1,1
2019-08-22,EVENING,179,1,1,0.05,1467,2,1,1
2019-08-23,MIDDAY,155,1,0,0.02,1467,1,1,0
2019-08-23,EVENING,205,5,1,0.05,1467,0,0,0
2019-08-24,MIDDAY,639,7,1,0.05,1567,2,1,1
2019-08-24,EVENING,531,2,0,0.02,1467,1,1,0
2019-08-25,MIDDAY,580,7,1,0.05,1567,2,1,1
2019-08-25,EVENING,648,2,1,0.05,1567,1,1,0
2019-08-26,MIDDAY,841,6,1,0.05,1567,2,1,1
2019-08-26,EVENING,004,4,3,0.04,1567,0,0,0
2019-08-27,MIDDAY,033,3,1,0.05,1467,0,0,0
2019-08-27,EVENING,439,5,1,0.05,1467,1,1,0
2019-08-28,MIDDAY,307,7,1,0.05,1456,0,0,0
2019-08-28,EVENING,794,8,1,0.05,1467,2,1,1
2019-08-29,MIDDAY,979,6,1,0.05,1467,2,1,1
2019-08-29,EVENING,855,9,2,0.09,1467,0,0,0
2019-08-30,MIDDAY,457,6,1,0.05,4679,3,1,1
2019-08-30,EVENING,870,3,1,0.05,4567,1,1,0
2019-08-31,MIDDAY,673,9,1,0.05,4567,2,1,1
2019-08-31,EVENING,603,2,2,0.09,4567,1,1,0
2019-09-01,MIDDAY,369,0,2,0.09,3467,2,1,1
2019-09-01,EVENING,808,4,3,0.04,0367,1,1,0
2019-09-02,MIDDAY,176,5,1,0.05,0367,2,1,1
2019-09-02,EVENING,795,9,0,0.02,0567,2,1,1
2019-09-03,MIDDAY,330,1,2,0.09,5679,0,0,0
2019-09-03,EVENING,138,4,0,0.02,0567,0,0,0
2019-09-04,MIDDAY,959,6,2,0.09,0367,1,1,0
2019-09-04,EVENING,419,8,0,0.02,0367,0,0,0
2019-09-05,MIDDAY,845,5,1,0.05,3679,0,0,0
2019-09-05,EVENING,044,8,2,0.09,4679,1,1,0
2019-09-06,MIDDAY,611,4,2,0.09,4678,2,1,1
2019-09-06,EVENING,786,4,1,0.05,4678,4,1,1
2019-09-07,MIDDAY,725,2,2,0.09,4678,1,1,0
2019-09-07,EVENING,037,7,1,0.05,4678,1,1,0
2019-09-08,MIDDAY,337,6,1,0.05,4678,2,1,1
2019-09-08,EVENING,878,0,2,0.09,3467,1,1,0
2019-09-09,MIDDAY,353,0,1,0.05,4678,0,0,0
2019-09-09,EVENING,780,5,1,0.05,4678,2,1,1
2019-09-10,MIDDAY,183,6,2,0.09,5678,2,1,1
2019-09-10,EVENING,258,6,1,0.05,3678,2,1,1
2019-09-11,MIDDAY,073,0,2,0.09,5678,1,1,0
2019-09-11,EVENING,558,4,0,0.02,3678,1,1,0
2019-09-12,MIDDAY,481,9,0,0.02,0378,1,1,0
2019-09-12,EVENING,452,7,2,0.09,3678,1,1,0
2019-09-13,MIDDAY,788,4,1,0.05,4578,3,1,1
2019-09-13,EVENING,626,6,2,0.09,4578,0,0,0
2019-09-14,MIDDAY,955,8,0,0.02,4578,2,1,1
2019-09-14,EVENING,971,0,0,0.02,4578,1,1,0
2019-09-15,MIDDAY,583,4,1,0.05,4578,3,1,1
2019-09-15,EVENING,157,7,0,0.02,4578,2,1,1
2019-09-16,MIDDAY,631,5,1,0.05,4578,1,1,0
2019-09-16,EVENING,570,3,2,0.09,4578,2,1,1
2019-09-17,MIDDAY,465,6,2,0.09,4578,2,1,1
2019-09-17,EVENING,892,4,1,0.05,4578,2,1,1
2019-09-18,MIDDAY,212,7,1,0.05,4578,1,1,0
2019-09-18,EVENING,227,2,1,0.05,4578,1,1,0
2019-09-19,MIDDAY,356,2,2,0.09,4578,1,1,0
2019-09-19,EVENING,716,0,1,0.05,3578,1,1,0
2019-09-20,MIDDAY,217,0,1,0.05,3578,1,1,0
2019-09-20,EVENING,474,8,3,0.04,5678,2,1,1
2019-09-21,MIDDAY,200,4,1,0.05,4578,1,1,0
2019-09-21,EVENING,466,3,1,0.05,4578,1,1,0
2019-09-22,MIDDAY,342,5,1,0.05,4578,2,1,1
2019-09-22,EVENING,794,7,2,0.09,2457,2,1,1
2019-09-23,MIDDAY,920,5,1,0.05,2457,2,1,1
2019-09-23,EVENING,028,5,1,0.05,2457,2,1,1
2019-09-24,MIDDAY,394,4,3,0.04,2457,1,1,0
2019-09-24,EVENING,330,7,0,0.02,2457,1,1,0
2019-09-25,MIDDAY,760,0,1,0.05,2457,1,1,0
2019-09-25,EVENING,347,4,2,0.09,0457,2,1,1
2019-09-26,MIDDAY,893,1,1,0.05,0457,0,0,0
2019-09-26,EVENING,730,9,1,0.05,3457,2,1,1
2019-09-27,MIDDAY,870,8,2,0.09,0347,2,1,1
2019-09-27,EVENING,239,2,2,0.09,0347,1,1,0
2019-09-28,MIDDAY,113,6,0,0.02,0347,1,1,0
2019-09-28,EVENING,526,3,1,0.05,0347,1,1,0
2019-09-29,MIDDAY,065,3,2,0.09,0237,2,1,1
2019-09-29,EVENING,031,4,3,0.04,0237,2,1,1
2019-09-30,MIDDAY,750,3,2,0.09,0237,3,1,1
2019-09-30,EVENING,776,2,2,0.09,0237,2,1,1
2019-10-01,MIDDAY,696,0,1,0.05,0237,1,1,0
2019-10-01,EVENING,376,5,1,0.05,0367,3,1,1
2019-10-02,MIDDAY,695,0,1,0.05,0367,2,1,1
2019-10-02,EVENING,406,6,2,0.09,0367,2,1,1
2019-10-03,MIDDAY,475,7,2,0.09,0367,1,1,0
2019-10-03,EVENING,917,5,1,0.05,0357,2,1,1
2019-10-04,MIDDAY,260,6,2,0.09,0357,1,1,0
2019-10-04,EVENING,951,5,0,0.02,0357,1,1,0
2019-10-05,MIDDAY,692,5,0,0.02,0357,1,1,0
2019-10-05,EVENING,681,9,2,0.09,0567,1,1,0
2019-10-06,MIDDAY,266,6,2,0.09,0567,1,1,0
2019-10-06,EVENING,089,1,1,0.05,0567,1,1,0
2019-10-07,MIDDAY,782,7,0,0.02,0567,1,1,0
2019-10-07,EVENING,788,0,1,0.05,0567,2,1,1
2019-10-08,MIDDAY,052,7,2,0.09,0679,2,1,1
2019-10-08,EVENING,613,8,2,0.09,0567,1,1,0
2019-10-09,MIDDAY,294,0,0,0.02,0567,1,1,0
2019-10-09,EVENING,207,8,0,0.02,0567,2,1,1
2019-10-10,MIDDAY,489,1,2,0.09,0267,0,0,0
2019-10-10,EVENING,025,1,1,0.05,0267,2,1,1
2019-10-11,MIDDAY,226,3,1,0.05,0267,2,1,1
2019-10-11,EVENING,189,1,1,0.05,0267,0,0,0
2019-10-12,MIDDAY,816,5,0,0.02,0267,1,1,0
2019-10-12,EVENING,679,1,2,0.09,0267,2,1,1
2019-10-13,MIDDAY,052,9,2,0.09,0126,2,1,1
2019-10-13,EVENING,348,2,1,0.05,0269,1,1,0
2019-10-14,MIDDAY,031,7,1,0.05,0269,1,1,0
2019-10-14,EVENING,210,9,1,0.05,0129,4,1,1
2019-10-15,MIDDAY,471,7,2,0.09,0129,1,1,0
2019-10-15,EVENING,769,3,1,0.05,0129,1,1,0
2019-10-16,MIDDAY,762,6,1,0.05,0129,1,1,0
2019-10-16,EVENING,903,5,2,0.09,0129,2,1,1
2019-10-17,MIDDAY,785,2,0,0.02,0129,1,1,0
2019-10-17,EVENING,260,7,1,0.05,0279,3,1,1
2019-10-18,MIDDAY,874,4,2,0.09,0279,1,1,0
2019-10-18,EVENING,352,7,1,0.05,0278,2,1,1
2019-10-19,MIDDAY,090,8,1,0.05,0279,2,1,1
2019-10-19,EVENING,963,2,0,0.02,0279,2,1,1
2019-10-20,MIDDAY,743,8,1,0.05,0279,1,1,0
2019-10-20,EVENING,119,0,1,0.05,0279,2,1,1
2019-10-21,MIDDAY,507,5,0,0.02,0279,2,1,1
2019-10-21,EVENING,118,9,1,0.05,0279,1,1,0
2019-10-22,MIDDAY,272,3,0,0.02,0279,2,1,1
2019-10-22,EVENING,347,8,0,0.02,0279,1,1,0
2019-10-23,MIDDAY,868,0,2,0.09,2379,0,0,0
2019-10-23,EVENING,913,9,1,0.05,0789,1,1,0
2019-10-24,MIDDAY,181,2,0,0.02,0789,1,1,0
2019-10-24,EVENING,993,8,1,0.05,2789,2,1,1
2019-10-25,MIDDAY,808,8,1,0.05,3789,1,1,0
2019-10-25,EVENING,993,8,1,0.05,0789,2,1,1
2019-10-26,MIDDAY,546,8,1,0.05,3789,1,1,0
2019-10-26,EVENING,637,9,1,0.05,3789,3,1,1
2019-10-27,MIDDAY,984,3,1,0.05,3789,3,1,1
2019-10-27,EVENING,618,2,2,0.09,3789,1,1,0
2019-10-28,MIDDAY,529,9,1,0.05,3789,1,1,0
2019-10-28,EVENING,542,6,1,0.05,2389,1,1,0
2019-10-29,MIDDAY,030,6,2,0.09,2389,1,1,0
2019-10-29,EVENING,094,5,1,0.05,2389,1,1,0
2019-10-30,MIDDAY,122,0,1,0.05,2389,1,1,0
2019-10-30,EVENING,739,7,1,0.05,2389,2,1,1
2019-10-31,MIDDAY,461,2,0,0.02,2389,1,1,0
2019-10-31,EVENING,175,7,0,0.02,2389,0,0,0
2019-11-01,MIDDAY,390,7,1,0.05,2389,2,1,1
2019-11-01,EVENING,319,7,1,0.05,2389,2,1,1
2019-11-02,MIDDAY,086,4,3,0.04,1379,0,0,0
2019-11-02,EVENING,327,1,0,0.02,0389,1,1,0
2019-11-03,MIDDAY,283,5,0,0.02,1389,2,1,1
2019-11-03,EVENING,314,3,2,0.09,2389,1,1,0
2019-11-04,MIDDAY,226,1,1,0.05,1389,1,1,0
2019-11-04,EVENING,352,5,1,0.05,1239,2,1,1
2019-11-05,MIDDAY,544,5,1,0.05,1239,0,0,0
2019-11-05,EVENING,332,9,1,0.05,1239,3,1,1
2019-11-06,MIDDAY,216,3,0,0.02,1239,3,1,1
2019-11-06,EVENING,679,7,2,0.09,1239,1,1,0
2019-11-07,MIDDAY,031,9,1,0.05,2369,2,1,1
2019-11-07,EVENING,845,3,1,0.05,1239,1,1,0
2019-11-08,MIDDAY,778,6,1,0.05,1239,0,0,0
2019-11-08,EVENING,843,9,1,0.05,1239,2,1,1
2019-11-09,MIDDAY,134,3,1,0.05,2369,1,1,0
2019-11-09,EVENING,277,5,2,0.09,1239,1,1,0
2019-11-10,MIDDAY,945,0,0,0.02,1239,1,1,0
2019-11-10,EVENING,951,5,1,0.05,1239,2,1,1
2019-11-11,MIDDAY,362,3,2,0.09,1359,1,1,0
2019-11-11,EVENING,225,7,0,0.02,1239,1,1,0
2019-11-12,MIDDAY,453,4,1,0.05,2359,2,1,1
2019-11-12,EVENING,194,8,1,0.05,2345,1,1,0
2019-11-13,MIDDAY,566,1,1,0.05,3459,1,1,0
2019-11-13,EVENING,245,8,1,0.05,1359,1,1,0
2019-11-14,MIDDAY,849,4,1,0.05,1345,1,1,0
2019-11-14,EVENING,041,1,2,0.09,2345,1,1,0
2019-11-15,MIDDAY,613,2,1,0.05,1345,2,1,1
2019-11-15,EVENING,167,3,1,0.05,1345,2,1,1
2019-11-16,MIDDAY,344,8,3,0.04,1234,2,1,1
2019-11-16,EVENING,527,5,1,0.05,1345,1,1,0
2019-11-17,MIDDAY,567,6,0,0.02,1345,1,1,0
2019-11-17,EVENING,923,4,2,0.09,1345,2,1,1
2019-11-18,MIDDAY,734,7,0,0.02,2345,2,1,1
2019-11-18,EVENING,654,9,2,0.09,2345,2,1,1
2019-11-19,MIDDAY,412,1,1,0.05,3459,1,1,0
2019-11-19,EVENING,705,8,1,0.05,1345,1,1,0
2019-11-20,MIDDAY,916,0,0,0.02,2345,0,0,0
2019-11-20,EVENING,960,3,1,0.05,1345,1,1,0
2019-11-21,MIDDAY,869,6,3,0.04,3459,1,1,0
2019-11-21,EVENING,631,4,2,0.09,4569,2,1,1
